original,predicted
0.3815838891893516,0.3839763235382489
0.3814674598882279,0.3858204134366925
0.38125713598942373,0.38419040322096026
0.38161017967670213,0.3848927348116099
0.3828420767982693,0.38854711255333213
0.3830373775614446,0.38908043386815694
0.38262424133165074,0.38859593774412593
0.3801341566011658,0.3854260561264347
0.37663376599963944,0.3813435190192897
0.37014001562406107,0.3756084369929692
0.3639617510966889,0.371574725076618
0.3581027282014302,0.36509599783666846
0.3511657953248002,0.35791118322216214
0.3446908238687579,0.3512296436512229
0.3392749834745508,0.3454382248662941
0.33414082687338503,0.3414082687338501
0.3291944594675801,0.33581966227991106
0.3223739558920738,0.32941605071810587
0.31450558860645395,0.3214688119704345
0.30727194880115377,0.3126953007631753
0.3017284117541013,0.30875923922841175
0.2974693528033171,0.3039217895559161
0.2942468902109248,0.30000075115678143
0.2919821525148729,0.2971688900907397
0.29061880295655307,0.2955163451715642
0.2891014662580374,0.29415675139715164
0.28882353824890333,0.293799951925966
0.2886132143500992,0.2940027642569557
0.2891427798810168,0.2949454660176672
0.29067513971516135,0.296567964665585
0.29291734270777,0.29870500570879155
0.29636515233459526,0.3023218256114416
0.2994448951385133,0.30625037557839074
0.30336968932155517,0.30989348596839134
0.30755363259419505,0.31290186887807225
0.3123910822666907,0.31815621056426896
0.31751021573222765,0.3233166576527853
0.3233617270596719,0.328604801394147
0.32874752118262124,0.3318347755543537
0.3336150171263746,0.33773511207259177
0.33774262364040625,0.3407434949822727
0.34233219157502554,0.34579878012138693
0.34724475692566553,0.35085406526050117
0.35162400096148066,0.35578165374677
0.35648774112132686,0.36032990805841
0.3615280031248122,0.36458896700919413
0.36478426777236944,0.36827714680608137
0.36796917252568956,0.3707371852653086
0.3688405143921639,0.3720742443362779
0.3680517997716483,0.3727390180878553
0.36651943993750374,0.37269019289706146
0.3643298179195962,0.37154467880536024
0.3617157923201731,0.3686639925485247
0.36118622678925544,0.36753350159245235
0.36197118562586383,0.3681043807463494
0.36261342467399793,0.36939637041043205
0.36318054804398775,0.3692987200288444
0.36460399014482303,0.3700160747551229
0.366436812691545,0.37120665825371074
0.36878042184964843,0.37228832401898926
0.37084234721471065,0.37359909260260804
0.37078225467219517,0.3726526350579893
0.3717775374076077,0.37599903851931976
0.37229207980289647,0.3761380025238868
0.3705907096929271,0.3751765218436392
0.36921984856679285,0.37161603869959736
0.3676912445165555,0.3701024577849889
0.36671849648458626,0.37007616729763837
0.3651185325401118,0.36888558379905056
0.36305285139114235,0.3668499489213389
0.361178715221441,0.36473544258157564
0.3595937744125954,0.36292515473829695
0.3589552911483685,0.3624969953728742
0.3579938104681209,0.36149795685355446
0.3584294814013581,0.3615880956673277
0.3581891112312962,0.36234676401658555
